ID,Task,Extraversion,Extravert,AllConn_CEN,AllConn_DMN,AllConn_SN,Intra_CEN,Intra_DMN,Intra_SN,Extra_CEN,Extra_DMN,Extra_SN,CEN_SN,SN_DMN,DMN_CEN,Intra_CEN_z,Intra_DMN_z,Intra_SN_z,Extra_CEN_z,Extra_DMN_z,Extra_SN_z,CEN_SN_z,SN_DMN_z,DMN_CEN_z
sub-2018,BreathNVHA,37,1,8,19,24,23,57,63,8,19,24,27,2,29,1.1344,1.353,1.1175,0.9536,1.0194,1.0706,1.0272,0.90666,1.0309
sub-2018,BreathNVHA,37,1,5,10,37,25,40,83,5,10,37,59,10,34,1.3126,1.7659,1.2865,1.21,1.1756,1.2141,1.2698,1.0412,1.303
sub-2018,BreathNVHA,37,1,10,32,52,32,37,101,10,32,52,36,9,9,1.0786,1.3639,1.16,0.92042,0.94043,0.94609,1.0318,0.94037,0.98175
sub-2018,BreathNVHA,37,1,6,9,25,49,46,77,6,9,25,60,0,31,1.1769,1.3823,1.1889,0.94495,1.0202,1.1638,1.1124,,1.1687
sub-2018,BreathNVHA,37,1,11,23,31,28,46,98,11,23,31,46,10,13,1.1346,1.5679,1.2874,1.1312,1.0582,1.1533,1.1356,1.3441,1.2293
sub-2018,BreathNVHA,37,1,4,18,50,45,40,112,4,18,50,42,5,11,1.1891,1.2796,1.2054,0.90147,1.0077,0.97811,1.1454,0.96601,0.96178
sub-2018,BreathNVHA,37,1,4,17,22,28,57,80,4,17,22,38,1,26,1.071,1.1966,1.0199,0.78378,0.85611,0.97089,0.89664,0.80411,0.9221
sub-2018,BreathNVHA,37,1,5,14,24,40,42,102,5,14,24,60,20,15,1.0971,1.2176,1.1647,0.99939,0.98893,1.0082,1.0931,0.95664,1.0215
sub-2018,BreathNVHA,37,1,4,11,26,31,58,79,4,11,26,54,8,36,1.2467,1.4483,1.199,1.2304,1.2375,1.152,1.1276,0.97928,1.2357
sub-2018,BreathNVHA,37,1,6,14,27,34,40,80,6,14,27,35,8,12,1.0409,1.1797,1.1455,0.96568,0.91185,0.99223,1.0041,0.93958,0.94104
sub-2018,BreathNVHA,37,1,5,13,23,48,53,83,5,13,23,36,3,24,1.0188,1.1415,1.0403,0.7361,0.92573,0.95977,0.90159,0.7102,0.91594
sub-2018,BreathNVHA,37,1,5,24,28,21,62,74,5,24,28,31,2,28,1.118,1.3782,1.1332,1.016,1.0203,1.046,1.0427,0.90008,1.0593
sub-2018,BreathNVHA,37,1,9,17,24,28,58,76,9,17,24,28,1,31,1.1735,1.4357,1.1134,0.95313,1.0841,1.1387,1.0628,0.84485,1.1589
sub-2018,BreathNVHA,37,1,7,29,23,25,50,80,7,29,23,53,10,12,1.2395,1.3957,1.288,1.0563,1.0214,1.1056,1.1168,1.0994,1.2243
sub-2018,BreathNVHA,37,1,7,18,30,25,53,91,7,18,30,36,7,20,1.2034,1.498,1.2562,1.0722,1.0958,1.1693,1.162,1.034,1.1651
sub-2018,BreathNVHA,37,1,4,9,26,52,36,97,4,9,26,63,7,19,1.2189,1.3996,1.2192,0.89225,1.0551,1.197,1.1182,0.90774,1.1643
sub-2018,BreathNVHA,37,1,7,23,22,25,57,71,7,23,22,25,3,25,1.0568,1.2478,1.0811,0.8491,0.94884,1.0492,0.97735,0.82779,0.93188
sub-2018,BreathNVHA,37,1,6,20,29,30,49,108,6,20,29,49,7,15,1.0525,1.254,1.1196,0.89181,0.95248,0.9478,1.0263,0.93478,1.0652
sub-2018,BreathNVHA,37,1,5,18,28,22,58,86,5,18,28,47,1,19,1.0845,1.2156,1.0511,0.8598,0.96305,0.97367,0.88558,0.91161,0.95474
sub-2018,BreathNVHA,37,1,6,21,23,22,59,85,6,21,23,31,2,23,1.0873,1.2961,1.0588,0.88113,0.95938,0.98856,0.91951,0.78756,0.98812
sub-2018,BreathNVHA,37,1,4,18,23,30,66,52,4,18,23,49,7,24,1.2042,1.5518,1.1858,1.0638,1.0903,1.124,1.1362,0.99703,1.2182
sub-2018,BreathNVHA,37,1,7,22,32,18,53,77,7,22,32,45,9,26,1.3624,1.6252,1.3119,1.2461,1.1916,1.1859,1.2805,1.2352,1.3744
sub-2018,BreathNVHA,37,1,15,34,34,19,60,56,15,34,34,15,5,25,1.125,1.4025,1.1476,0.97147,1.0235,0.99835,1.0074,1.0135,1.1245
sub-2018,BreathNVLA,37,1,6,21,27,47,17,118,6,21,27,82,21,21,1.5181,1.4087,1.3493,1.1633,1.2657,1.1188,1.3973,1.406,1.385
sub-2018,BreathNVLA,37,1,8,27,21,40,26,123,8,27,21,78,17,21,1.4122,1.2203,1.2338,0.95593,1.1586,0.90937,1.19,1.3184,1.2017
sub-2018,BreathNVLA,37,1,1,37,6,49,28,143,1,37,6,101,15,16,1.4281,1.3543,1.3781,0.94441,1.2847,1.103,1.3205,1.4319,1.4452
sub-2018,BreathNVLA,37,1,0,20,12,56,16,123,0,20,12,108,16,16,1.6444,1.5001,1.5562,,1.3663,1.2218,1.5198,1.5015,1.6421
sub-2018,BreathNVLA,37,1,0,29,8,63,22,138,0,29,8,116,10,14,1.5062,1.4015,1.4295,,1.3432,1.2891,1.3725,1.4219,1.5197
sub-2018,BreathNVLA,37,1,18,22,43,40,20,90,18,22,43,93,23,22,1.8614,1.7232,1.7262,1.4617,1.6628,1.4032,1.6243,1.746,1.6456
sub-2018,BreathNVLA,37,1,0,28,10,67,18,122,0,28,10,118,9,14,1.5602,1.5748,1.5498,,1.423,1.3587,1.4745,1.4115,1.5276
sub-2018,BreathNVLA,37,1,0,38,8,53,28,142,0,38,8,104,14,17,1.3775,1.3121,1.3226,,1.2281,1.0594,1.2355,1.3038,1.3307
sub-2018,BreathNVLA,37,1,5,33,10,51,29,137,5,33,10,107,11,22,1.6556,1.6214,1.6028,1.3592,1.5688,1.265,1.4953,1.5417,1.6119
sub-2018,BreathNVLA,37,1,2,44,8,50,36,135,2,44,8,97,9,18,1.4373,1.4343,1.4008,1.0831,1.4521,1.1949,1.2732,1.5223,1.3872
sub-2018,BreathNVLA,37,1,17,34,25,28,30,100,17,34,25,45,15,26,1.6775,1.6198,1.6274,1.3062,1.6169,1.27,1.4932,1.688,1.4366
sub-2018,BreathNVLA,37,1,7,47,13,28,40,122,7,47,13,59,10,27,1.5762,1.5658,1.5398,1.1741,1.5332,1.2492,1.3607,1.6037,1.3687
sub-2018,BreathNVLA,37,1,1,35,7,54,29,148,1,35,7,110,13,18,1.492,1.4048,1.4283,0.99743,1.3851,1.221,1.3719,1.4214,1.432
sub-2018,BreathNVLA,37,1,3,27,5,43,26,157,3,27,5,99,14,19,1.4083,1.2592,1.3395,1.0388,1.1921,1.0252,1.2575,1.4098,1.3178
sub-2018,BreathNVLA,37,1,15,21,52,46,15,103,15,21,52,81,17,16,1.6107,1.5403,1.5716,1.3598,1.4783,1.2846,1.5608,1.6181,1.6354
sub-2018,BreathNVLA,37,1,0,32,4,55,27,149,0,32,4,112,13,19,1.5045,1.4422,1.4529,,1.4232,1.3468,1.4112,1.5219,1.4829
sub-2018,BreathNVLA,37,1,1,41,9,63,34,130,1,41,9,96,9,16,1.3855,1.3878,1.376,0.96591,1.4251,1.1425,1.2936,1.4413,1.3738
sub-2018,BreathNVLA,37,1,1,18,12,61,16,127,1,18,12,124,12,16,1.6982,1.5627,1.5934,1.1558,1.4135,1.3877,1.5503,1.5093,1.6168
sub-2018,BreathNVLA,37,1,1,32,12,65,21,112,1,32,12,105,7,12,1.5995,1.6352,1.6123,1.2186,1.5639,1.3702,1.5211,1.4108,1.5486
sub-2018,BreathNVLA,37,1,6,22,26,45,18,105,6,22,26,93,16,17,1.6511,1.5255,1.4768,1.0779,1.304,1.1789,1.4695,1.4217,1.4684
sub-2018,BreathNVLA,37,1,11,32,16,38,32,107,11,32,16,69,12,32,1.3739,1.2643,1.2794,1.104,1.202,0.98151,1.1199,1.2822,1.1197
sub-2018,BreathNVLA,37,1,1,26,8,54,23,129,1,26,8,110,16,16,1.4459,1.3042,1.3658,0.92938,1.2578,1.1264,1.3358,1.384,1.3571
sub-2018,BreathNVLA,37,1,1,24,15,69,18,124,1,24,15,124,13,17,1.5395,1.5172,1.4767,1.1818,1.3366,1.192,1.46,1.4401,1.4619
sub-2018,Meditation,37,1,5,25,22,21,20,135,5,25,22,39,5,8,1.2104,1.0738,1.2025,0.93564,1.1861,0.83453,1.0239,0.99747,0.9135
sub-2018,Meditation,37,1,4,17,26,31,19,100,4,17,26,63,9,6,1.1126,1.0149,1.0597,0.76176,1.1125,0.82858,0.97653,0.83473,0.78513
sub-2018,Meditation,37,1,3,16,29,15,25,89,3,16,29,38,28,6,1.3844,1.4615,1.4887,1.4382,1.6615,1.279,1.3338,1.238,1.3656
sub-2018,Meditation,37,1,6,30,25,21,22,184,6,30,25,68,6,16,1.477,1.3414,1.4485,1.1954,1.4148,1.1908,1.3418,1.3895,1.1679
sub-2018,Meditation,37,1,7,45,10,15,32,161,7,45,10,32,2,7,1.3776,1.2494,1.3798,1.1268,1.3296,1.0582,1.1291,2.1203,1.0432
sub-2018,Meditation,37,1,11,29,24,25,25,247,11,29,24,111,3,10,1.7674,1.39,1.7287,1.3619,1.4734,1.3985,1.7059,1.2651,1.2478
sub-2018,Meditation,37,1,5,26,20,20,22,168,5,26,20,73,3,5,1.2346,1.1469,1.1741,0.88091,1.1988,0.84872,1.0972,1.226,0.97011
sub-2018,Meditation,37,1,11,35,19,25,29,234,11,35,19,100,3,11,1.5796,1.2742,1.5288,1.2934,1.3903,1.3245,1.5049,1.3559,1.1856
sub-2018,Meditation,37,1,4,29,9,23,30,171,4,29,9,75,7,3,1.3462,1.1515,1.189,0.94702,1.2269,0.93447,1.1636,1.2298,0.94034
sub-2018,Meditation,37,1,3,42,6,16,48,171,3,42,6,66,4,7,1.4273,1.3473,1.4771,1.0405,1.3572,1.1237,1.3014,1.403,1.152
sub-2018,Meditation,37,1,9,37,8,17,32,207,9,37,8,86,3,7,1.5007,1.2218,1.3657,0.96349,1.2435,1.0313,1.2701,1.3221,1.0443
sub-2018,Meditation,37,1,4,34,25,20,24,76,4,34,25,45,12,5,1.4647,1.3378,1.2,0.99454,1.2328,1.0475,1.1991,1.227,1.079
sub-2018,Meditation,37,1,8,24,30,18,22,139,8,24,30,58,5,11,1.3446,1.3255,1.331,1.1725,1.4022,1.079,1.1812,1.194,1.1285
sub-2018,Meditation,37,1,5,26,31,26,16,179,5,26,31,81,8,6,1.1861,1.2518,1.1933,0.97787,1.2084,0.89656,1.1189,0.98418,1.0134
sub-2018,Meditation,37,1,9,23,32,19,16,100,9,23,32,36,10,10,1.2704,1.3117,1.1824,1.0887,1.3109,1.0816,1.1387,0.98997,1.018
sub-2018,Meditation,37,1,9,24,32,24,13,168,9,24,32,73,9,8,1.3459,1.2668,1.2388,1.02,1.2199,1.0066,1.2167,0.99193,0.88905
sub-2018,Meditation,37,1,3,28,13,16,32,147,3,28,13,53,4,6,1.2709,1.1096,1.2164,0.95876,1.2116,0.87752,1.1409,1.197,0.94353
sub-2018,Meditation,37,1,4,42,4,18,47,146,4,42,4,64,4,6,1.3961,1.2663,1.3719,1.0626,1.366,1.1067,1.2379,1.4452,1.0979
sub-2018,Meditation,37,1,7,47,7,25,37,196,7,47,7,83,2,8,1.2916,1.2215,1.3662,1.0742,1.2929,0.97069,1.191,1.4303,1.0241
sub-2018,Meditation,37,1,7,26,39,20,26,99,7,26,39,49,32,9,1.5492,1.5177,1.4646,1.2495,1.494,1.3731,1.4517,1.4756,1.4133
sub-2018,Meditation,37,1,6,26,27,15,28,202,6,26,27,71,7,14,1.5599,1.2913,1.5749,1.4205,1.4132,1.2715,1.3988,1.3251,1.1307
sub-2018,Meditation,37,1,11,31,48,23,22,108,11,31,48,72,25,12,1.9891,2.0411,1.8904,1.5979,2.0109,1.7744,1.8121,1.7875,1.8276
sub-2018,Meditation,37,1,7,25,35,21,28,126,7,25,35,74,24,12,1.5649,1.4094,1.4337,1.2154,1.5249,1.2416,1.3299,1.3487,1.2427
sub-2018,Meditation,37,1,8,32,45,25,20,216,8,32,45,102,10,3,1.316,1.1856,1.4861,1.0718,1.2807,1.0822,1.292,1.0987,1.1048
sub-2018,Meditation,37,1,7,32,50,24,20,233,7,32,50,109,12,7,1.4494,1.2744,1.5818,1.22,1.3466,1.1127,1.4007,1.1746,1.0534
sub-2018,Meditation,37,1,17,32,35,32,28,88,17,32,35,62,18,24,1.4807,1.3865,1.3734,1.176,1.4043,1.2128,1.2906,1.2865,1.2381
sub-2019,BreathNVHA,22,0,7,23,34,23,19,151,7,23,34,69,4,11,1.2613,1.1699,1.4391,1.0269,1.1295,1.0607,1.1792,0.8641,1.0695
sub-2019,BreathNVHA,22,0,10,29,55,43,26,109,10,29,55,41,24,9,1.2605,1.2233,1.1655,1.1321,1.1381,0.98837,1.0637,0.96355,0.96388
sub-2019,BreathNVHA,22,0,13,15,47,43,17,154,13,15,47,62,17,12,1.2437,0.98236,1.2665,1.0158,0.96482,0.96808,1.0768,0.94895,0.91151
sub-2019,BreathNVHA,22,0,5,39,15,40,27,94,5,39,15,27,3,8,1.377,1.5901,1.3463,1.3017,1.4197,1.0976,1.2904,1.0613,1.2021
sub-2019,BreathNVHA,22,0,4,36,16,38,27,105,4,36,16,31,6,8,1.3217,1.5869,1.3313,1.1783,1.4132,1.0576,1.2411,0.99742,1.1504
sub-2019,BreathNVHA,22,0,8,22,40,46,16,187,8,22,40,80,3,7,1.2821,1.3999,1.4288,1.1409,1.1099,1.1078,1.2775,0.91191,1.0817
sub-2019,BreathNVHA,22,0,10,27,35,47,22,99,10,27,35,76,10,18,1.4227,1.2855,1.1932,0.93912,1.1193,0.96022,1.1477,0.97492,1.1247
sub-2019,BreathNVHA,22,0,9,38,23,39,30,58,9,38,23,30,11,12,1.3917,1.5496,1.2525,1.1136,1.3667,1.0682,1.2222,1.1182,1.1686
sub-2019,BreathNVHA,22,0,6,26,31,49,17,146,6,26,31,64,2,13,1.3319,1.3231,1.3449,1.1431,1.0783,1.0027,1.2221,1.0157,1.0107
sub-2019,BreathNVHA,22,0,4,29,28,42,24,163,4,29,28,68,5,11,1.1979,1.3318,1.2453,1.2113,1.1795,0.95887,1.0931,0.90792,0.99567
sub-2019,BreathNVHA,22,0,9,20,41,46,16,193,9,20,41,78,2,8,1.3281,1.3255,1.4185,1.1454,1.1087,1.1215,1.2828,0.8977,1.096
sub-2019,BreathNVHA,22,0,5,31,19,46,26,120,5,31,19,58,3,14,1.3006,1.2456,1.2065,1.1307,1.1685,0.95897,1.0883,0.96109,1.0204
sub-2019,BreathNVHA,22,0,7,23,41,49,17,126,7,23,41,88,6,20,1.4487,1.2436,1.3115,1.0508,1.0272,0.95787,1.1639,0.92602,1.0325
sub-2019,BreathNVHA,22,0,6,34,23,51,26,73,6,34,23,49,7,15,1.4446,1.424,1.1453,1.1201,1.27,0.99177,1.2382,1.0781,1.1305
sub-2019,BreathNVHA,22,0,10,22,41,48,15,166,10,22,41,84,6,14,1.4485,1.2078,1.3805,1.162,1.0028,1.0421,1.2175,0.82657,1.002
sub-2019,BreathNVHA,22,0,5,21,34,43,21,159,5,21,34,71,7,18,1.2936,1.1515,1.3546,1.2377,1.0159,0.98449,1.2037,0.86588,1.0586
sub-2019,BreathNVHA,22,0,5,34,35,28,31,56,5,34,35,21,15,12,1.4131,1.81,1.3287,1.3082,1.6697,1.2043,1.2757,1.2893,1.2605
sub-2019,BreathNVHA,22,0,4,31,24,48,28,116,4,31,24,65,6,14,1.2813,1.2253,1.2163,1.1537,1.162,0.91924,1.1011,0.91272,1.063
sub-2019,BreathNVHA,22,0,4,30,30,49,27,97,4,30,30,59,7,17,1.3914,1.2615,1.1448,1.1576,1.196,0.93098,1.138,0.94527,1.0967
sub-2019,BreathNVHA,22,0,4,35,22,47,28,104,4,35,22,51,5,12,1.314,1.3249,1.1825,1.1716,1.2078,0.91584,1.1287,0.96381,1.0926
sub-2019,BreathNVHA,22,0,9,37,36,25,27,78,9,37,36,20,13,8,1.4226,1.6774,1.3876,1.1343,1.5013,1.1801,1.3133,1.1226,1.1878
sub-2019,BreathNVHA,22,0,9,30,49,45,28,84,9,30,49,45,15,15,1.3559,1.5166,1.1421,1.0726,1.3548,1.0442,1.1482,1.0346,1.0716
sub-2019,BreathNVHA,22,0,6,11,46,42,18,195,6,11,46,91,4,15,1.286,1.2989,1.5193,1.282,1.1937,1.1347,1.3262,1.0277,1.0698
sub-2019,BreathNVLA,22,0,17,14,64,35,18,112,17,14,64,63,27,21,2.0316,2.086,1.9568,1.7981,2.0226,1.8018,1.8466,1.7598,1.9341
sub-2019,BreathNVLA,22,0,13,12,32,48,22,141,13,12,32,127,18,19,1.7218,1.5961,1.652,1.6468,1.5411,1.5082,1.6003,1.4188,1.6394
sub-2019,BreathNVLA,22,0,7,16,28,37,40,145,7,16,28,80,10,10,1.2199,1.2371,1.1979,1.091,1.0998,0.96446,1.1436,0.94051,1.1311
sub-2019,BreathNVLA,22,0,9,32,31,34,44,130,9,32,31,70,23,9,1.5494,1.3914,1.3239,1.2006,1.2489,1.1815,1.3487,1.1812,1.1841
sub-2019,BreathNVLA,22,0,3,22,16,45,49,126,3,22,16,103,5,4,1.5057,1.4268,1.3161,1.1267,1.3004,1.1462,1.425,1.1915,1.1449
sub-2019,BreathNVLA,22,0,12,29,46,18,42,148,12,29,46,56,48,16,1.7007,1.6936,1.669,1.5593,1.6069,1.5162,1.5833,1.5366,1.5434
sub-2019,BreathNVLA,22,0,8,23,40,55,22,121,8,23,40,108,4,3,1.6099,1.3996,1.4018,1.3523,1.3046,1.2017,1.4286,1.0917,1.2771
sub-2019,BreathNVLA,22,0,8,38,25,32,46,106,8,38,25,69,7,6,1.5018,1.4828,1.3635,1.3659,1.266,1.2155,1.3033,1.1193,1.1446
sub-2019,BreathNVLA,22,0,7,35,25,34,49,130,7,35,25,74,9,2,1.3272,1.3691,1.2472,1.1502,1.2334,1.1069,1.2012,1.026,1.1337
sub-2019,BreathNVLA,22,0,10,40,29,40,44,92,10,40,29,66,6,3,1.4557,1.4117,1.2767,1.1362,1.2992,1.1171,1.2485,1.1285,1.3528
sub-2019,BreathNVLA,22,0,3,25,25,52,43,111,3,25,25,104,4,2,1.3699,1.3386,1.2699,1.0151,1.1555,1.0823,1.2947,1.1405,1.1118
sub-2019,BreathNVLA,22,0,11,32,39,34,25,99,11,32,39,83,16,14,1.9606,1.5597,1.4283,1.2206,1.4793,1.364,1.456,1.3541,1.4086
sub-2019,BreathNVLA,22,0,12,19,29,44,38,139,12,19,29,100,17,10,1.5489,1.4575,1.4577,1.2519,1.3422,1.2704,1.4896,1.3245,1.3772
sub-2019,BreathNVLA,22,0,9,20,28,39,47,141,9,20,28,101,22,11,1.6031,1.5541,1.5087,1.2506,1.4169,1.3137,1.5489,1.3038,1.4363
sub-2019,BreathNVLA,22,0,8,36,26,31,45,140,8,36,26,75,11,2,1.352,1.3463,1.27,1.1204,1.2206,1.1218,1.1967,0.98641,1.096
sub-2019,BreathNVLA,22,0,8,30,44,36,31,110,8,30,44,80,25,18,1.9579,1.6094,1.541,1.3698,1.4836,1.5236,1.5861,1.4837,1.5768
sub-2019,BreathNVLA,22,0,12,41,29,38,43,86,12,41,29,52,13,7,1.5519,1.478,1.3405,1.1817,1.3931,1.2263,1.3756,1.2175,1.269
sub-2019,BreathNVLA,22,0,5,24,26,50,28,129,5,24,26,102,7,4,1.3466,1.2386,1.1419,0.8301,1.0914,1.0233,1.1664,1.0966,1.0177
sub-2019,BreathNVLA,22,0,9,17,25,56,33,148,9,17,25,115,19,17,1.5799,1.4191,1.4954,1.2024,1.2788,1.2451,1.5271,1.3239,1.4533
sub-2019,BreathNVLA,22,0,7,23,39,48,15,94,7,23,39,87,9,14,1.7736,1.7767,1.5344,1.3939,1.5976,1.4462,1.5802,1.405,1.4581
sub-2019,Meditation,22,0,7,14,39,49,18,112,7,14,39,68,4,23,1.4465,1.5892,1.4541,1.2554,1.3019,1.3149,1.3875,1.0531,1.3141
sub-2019,Meditation,22,0,10,11,35,52,31,193,10,11,35,83,15,13,1.2713,1.2666,1.3039,0.94025,1.0305,1.1667,1.1992,1.0505,1.2316
sub-2019,Meditation,22,0,11,17,32,37,22,147,11,17,32,47,4,19,1.2246,1.2364,1.2173,0.96571,1.2256,1.0619,1.2097,1.0347,0.96568
sub-2019,Meditation,22,0,7,10,39,35,19,199,7,10,39,93,12,13,1.5428,1.5602,1.663,1.3859,1.4217,1.4834,1.5073,1.3271,1.4752
sub-2019,Meditation,22,0,10,15,33,51,19,118,10,15,33,54,3,19,1.2854,1.3447,1.2428,0.96146,1.1282,1.085,1.1914,1.132,1.1178
sub-2019,Meditation,22,0,13,11,42,47,24,198,13,11,42,104,14,14,1.3555,1.3303,1.4083,1.0982,1.1663,1.2274,1.2942,1.2423,1.3688
sub-2019,Meditation,22,0,9,12,29,36,25,183,9,12,29,63,6,16,1.1924,1.1713,1.2341,0.97575,1.1717,1.077,1.1733,1.0284,1.0431
sub-2019,Meditation,22,0,8,12,29,36,23,198,8,12,29,72,7,19,1.2864,1.2348,1.3234,1.095,1.2874,1.1659,1.2352,1.0798,1.1232
sub-2019,Meditation,22,0,10,12,24,38,22,168,10,12,24,72,6,18,1.2233,1.1923,1.1949,0.94238,1.1013,1.1088,1.0843,1.0112,1.1191
sub-2019,Meditation,22,0,14,9,33,45,20,155,14,9,33,87,12,21,1.3818,1.384,1.3644,1.1006,1.2386,1.2624,1.2441,1.1774,1.2935
sub-2019,Meditation,22,0,11,10,26,37,26,177,11,10,26,71,7,17,1.2081,1.1378,1.1975,0.92022,1.1443,1.0854,1.0943,1.0094,1.1216
sub-2019,Meditation,22,0,14,10,32,47,22,160,14,10,32,90,13,20,1.3961,1.3648,1.3514,1.114,1.2423,1.2713,1.247,1.1638,1.2706
sub-2019,Meditation,22,0,7,9,35,41,24,206,7,9,35,94,14,15,1.2985,1.2541,1.4052,1.0873,1.1702,1.258,1.2818,1.1069,1.2592
sub-2019,Meditation,22,0,7,12,35,41,25,152,7,12,35,53,6,16,1.1862,1.1615,1.216,0.98047,1.1401,1.0749,1.1605,1.0333,0.98632
sub-2019,Meditation,22,0,7,12,32,37,27,202,7,12,32,79,11,18,1.2141,1.2282,1.2965,1.0035,1.2078,1.1048,1.2186,1.023,1.1693
sub-2019,Meditation,22,0,9,15,26,38,22,150,9,15,26,53,3,18,1.2106,1.1961,1.1716,0.92957,1.1437,1.0508,1.1175,1.0984,1.0376
sub-2019,Meditation,22,0,13,12,30,45,18,196,13,12,30,100,14,16,1.3122,1.3181,1.3423,1.0048,1.0906,1.207,1.2183,1.0484,1.2649
sub-2019,Meditation,22,0,18,9,45,35,19,190,18,9,45,98,14,16,1.4799,1.4198,1.4655,1.1849,1.2263,1.3464,1.3678,1.3196,1.4943
sub-2019,Meditation,22,0,8,10,38,47,24,178,8,10,38,99,9,15,1.2608,1.2914,1.3197,1.1441,1.1094,1.1996,1.2189,1.1014,1.1694
sub-2019,Meditation,22,0,9,13,38,43,32,198,9,13,38,85,14,23,1.1695,1.1713,1.2599,1.0489,1.0268,1.1007,1.157,0.98471,1.1052
sub-2019,Meditation,22,0,10,16,47,34,20,142,10,16,47,52,5,15,1.4377,1.3021,1.4319,1.3013,1.4004,1.2438,1.3754,1.1364,1.143
sub-2019,Meditation,22,0,12,15,40,39,23,169,12,15,40,67,5,13,1.3325,1.2224,1.313,1.0248,1.1996,1.1587,1.247,1.099,1.0595
sub-2019,Meditation,22,0,7,12,55,43,32,159,7,12,55,59,8,11,1.0875,1.1172,1.1562,0.86823,0.91423,0.94794,1.1198,0.88844,0.92424
sub-2022,BreathNVHA,23,0,30,31,52,38,39,77,30,31,52,76,8,26,1.549,1.5885,1.4583,1.4046,1.3426,1.4247,1.4657,1.4612,1.4659
sub-2022,BreathNVHA,23,0,53,25,73,35,29,97,53,25,73,88,6,24,1.5761,1.6208,1.4531,1.4376,1.3172,1.4166,1.4601,1.3834,1.3996
sub-2022,BreathNVHA,23,0,45,19,61,40,31,125,45,19,61,97,7,24,1.4924,1.5439,1.3893,1.3252,1.2758,1.3577,1.38,1.3098,1.378
sub-2022,BreathNVHA,23,0,34,15,62,44,22,179,34,15,62,121,10,22,1.6212,1.5855,1.5567,1.4446,1.3345,1.4428,1.4723,1.4887,1.4237
sub-2022,BreathNVHA,23,0,41,15,82,49,15,198,41,15,82,145,10,19,1.6629,1.603,1.6161,1.5466,1.4666,1.4668,1.5332,1.5559,1.542
sub-2022,BreathNVHA,23,0,38,11,76,42,17,219,38,11,76,144,11,16,1.6322,1.5145,1.5633,1.3926,1.3707,1.3645,1.4679,1.4339,1.4899
sub-2022,BreathNVHA,23,0,44,25,60,44,27,86,44,25,60,87,13,26,2.0247,2.0313,1.9538,1.9195,1.8338,1.915,1.9273,1.8239,1.9062
sub-2022,BreathNVHA,23,0,44,16,63,27,37,85,44,16,63,64,5,22,1.7289,1.7256,1.6384,1.6481,1.4847,1.5524,1.629,1.4877,1.6081
sub-2022,BreathNVHA,23,0,23,14,48,27,39,169,23,14,48,105,5,20,1.4081,1.524,1.3352,1.2173,1.1463,1.1324,1.2163,1.0427,1.3029
sub-2022,BreathNVHA,23,0,40,19,63,44,30,132,40,19,63,99,9,23,1.7553,1.7074,1.6769,1.6997,1.5059,1.6241,1.653,1.5625,1.6318
sub-2022,BreathNVHA,23,0,43,19,58,34,36,106,43,19,58,74,5,23,1.7219,1.7144,1.6084,1.636,1.4268,1.5704,1.6295,1.5441,1.5887
sub-2022,BreathNVHA,23,0,39,20,52,37,30,107,39,20,52,78,6,24,1.6714,1.7777,1.5788,1.5651,1.4262,1.559,1.5772,1.4931,1.5803
sub-2022,BreathNVHA,23,0,32,12,90,36,26,214,32,12,90,143,9,16,1.6086,1.4422,1.555,1.4526,1.3571,1.304,1.4619,1.341,1.4378
sub-2022,BreathNVHA,23,0,45,19,68,35,29,155,45,19,68,107,6,18,1.5565,1.5063,1.4561,1.4547,1.2938,1.3554,1.4217,1.3654,1.4667
sub-2022,BreathNVHA,23,0,42,17,59,35,32,108,42,17,59,84,5,22,1.7113,1.7156,1.5888,1.5932,1.4519,1.5718,1.5714,1.5717,1.6075
sub-2022,BreathNVHA,23,0,43,14,82,33,31,188,43,14,82,129,5,18,1.5066,1.4494,1.4533,1.3784,1.3055,1.2615,1.3848,1.3615,1.4028
sub-2022,BreathNVHA,23,0,28,12,53,27,35,168,28,12,53,104,4,18,1.4895,1.578,1.3385,1.2421,1.2459,1.1534,1.2814,1.2212,1.3952
sub-2022,BreathNVHA,23,0,44,17,64,35,37,81,44,17,64,74,5,23,1.8658,1.8663,1.7964,1.7997,1.6261,1.7184,1.781,1.7027,1.7759
sub-2022,BreathNVHA,23,0,42,16,76,39,30,179,42,16,76,125,9,19,1.5904,1.4984,1.5074,1.4681,1.3862,1.3499,1.4901,1.4092,1.4638
sub-2022,BreathNVHA,23,0,43,18,58,31,36,91,43,18,58,70,5,22,1.6978,1.7278,1.6092,1.5947,1.4238,1.5666,1.5949,1.4798,1.617
sub-2022,BreathNVHA,23,0,38,24,51,54,21,87,38,24,51,89,13,28,2.1968,2.2673,2.0632,2.0974,2.1467,2.0175,2.1005,2.0838,1.9919
sub-2022,BreathNVHA,23,0,46,22,56,38,25,72,46,22,56,76,8,17,2.227,2.3178,2.1785,2.1553,2.0436,2.1459,2.1573,2.0124,2.1798
sub-2022,BreathNVHA,23,0,42,15,92,43,25,211,42,15,92,146,9,18,1.4914,1.4032,1.486,1.4305,1.3052,1.3155,1.4083,1.3247,1.3446
sub-2022,BreathNVHA,23,0,35,15,96,41,19,223,35,15,96,153,10,14,1.6823,1.4975,1.6964,1.5983,1.3985,1.4622,1.5614,1.4801,1.613
